id,x,y,disease,severity,temperature,humidity,moisture,ph,priority_score
plant-1448,1,26,healthy,0.0,23.05,40.99,60.08,7.72,0.0
plant-1449,15,20,early_blight,0.499,16.74,87.87,44.25,5.83,0.499
plant-1450,13,39,healthy,0.0,20.56,80.42,59.23,5.99,0.0
plant-1451,46,1,mold,0.223,30.37,47.86,15.63,5.61,0.33
plant-1452,4,38,healthy,0.0,27.45,38.8,66.42,7.66,0.0
plant-1453,45,47,healthy,0.0,15.65,84.43,36.86,5.73,0.0
plant-1454,42,31,early_blight,0.291,16.15,73.68,44.68,5.65,0.291
plant-1455,41,3,healthy,0.0,30.14,57.94,47.94,6.02,0.0
plant-1456,18,9,early_blight,0.228,32.0,85.2,27.99,7.89,0.243
plant-1457,0,30,late_blight,0.988,29.01,62.45,30.22,7.65,1.0
plant-1458,13,4,mold,0.711,21.22,51.79,67.31,7.31,0.711
plant-1459,10,18,healthy,0.0,18.44,56.89,60.42,7.6,0.0
plant-1460,41,4,healthy,0.0,24.46,36.3,59.55,6.93,0.0
plant-1461,29,0,healthy,0.0,25.07,48.18,56.2,6.28,0.0
plant-1462,20,41,healthy,0.0,22.61,54.24,45.33,7.63,0.0
plant-1463,26,41,mold,0.613,15.35,81.71,21.14,6.15,0.794
plant-1464,25,38,healthy,0.0,17.55,57.0,14.71,6.07,0.0
plant-1465,49,26,late_blight,0.32,23.38,57.8,47.34,7.43,0.384
plant-1466,41,34,mold,0.268,25.57,70.39,44.04,5.78,0.268
plant-1467,17,15,healthy,0.0,15.5,56.55,40.02,7.11,0.0
plant-1468,41,39,healthy,0.0,33.47,79.86,26.33,6.11,0.0
plant-1469,46,4,healthy,0.0,37.87,62.62,29.16,7.0,0.0
plant-1470,37,9,healthy,0.0,34.33,80.12,61.78,6.47,0.0
plant-1471,34,16,early_blight,0.917,20.02,85.83,29.45,7.6,0.934
plant-1472,41,5,healthy,0.0,33.75,64.92,9.29,7.32,0.0
plant-1473,34,32,healthy,0.0,15.87,88.56,34.75,5.52,0.0
plant-1474,15,37,healthy,0.0,32.08,68.09,20.84,7.99,0.0
plant-1475,33,6,healthy,0.0,26.11,72.32,29.97,6.16,0.0
plant-1476,33,44,healthy,0.0,28.75,38.24,20.63,7.85,0.0
plant-1477,17,41,late_blight,0.695,36.44,38.09,22.08,6.94,1.0
plant-1478,30,4,healthy,0.0,27.91,84.43,31.1,6.93,0.0
plant-1479,28,44,late_blight,0.76,18.89,57.18,45.42,6.9,0.912
plant-1480,37,13,healthy,0.0,33.75,91.45,52.12,5.69,0.0
plant-1481,47,7,healthy,0.0,22.94,76.67,64.86,7.8,0.0
plant-1482,1,8,early_blight,0.68,15.81,50.11,53.73,7.86,0.68
plant-1483,15,39,healthy,0.0,34.87,43.52,42.8,7.34,0.0
plant-1484,46,2,late_blight,0.481,33.47,60.72,51.83,7.87,0.577
plant-1485,25,1,nutrient_deficiency,0.947,19.77,85.51,30.33,6.31,0.852
plant-1486,41,43,healthy,0.0,34.23,32.06,66.58,6.65,0.0
plant-1487,35,5,healthy,0.0,36.24,82.71,28.42,7.38,0.0
plant-1488,27,23,healthy,0.0,21.52,47.27,64.62,6.98,0.0
plant-1489,35,42,healthy,0.0,33.42,51.65,41.98,7.61,0.0
plant-1490,33,29,healthy,0.0,36.2,49.37,62.7,5.72,0.0
plant-1491,1,45,healthy,0.0,22.64,80.67,67.52,7.13,0.0
plant-1492,26,25,late_blight,0.355,26.88,85.11,26.13,6.84,0.481
plant-1493,32,13,healthy,0.0,36.8,70.55,33.42,5.68,0.0
plant-1494,9,2,healthy,0.0,23.83,90.54,25.46,7.65,0.0
plant-1495,31,49,healthy,0.0,28.22,56.75,64.97,6.63,0.0
plant-1496,18,14,healthy,0.0,36.75,53.89,51.41,7.53,0.0
plant-1497,34,13,late_blight,0.415,35.67,54.88,50.04,5.7,0.498
plant-1498,9,3,healthy,0.0,26.01,38.51,42.88,7.88,0.0
plant-1499,26,0,early_blight,0.337,35.3,40.15,67.77,7.45,0.337
plant-1500,31,8,healthy,0.0,35.96,36.76,48.72,5.57,0.0
plant-1501,48,8,nutrient_deficiency,0.218,27.27,57.58,14.44,6.64,0.298
plant-1502,43,34,healthy,0.0,29.2,92.97,19.65,7.18,0.0
plant-1503,4,10,healthy,0.0,36.9,59.63,36.19,6.12,0.0
plant-1504,16,47,healthy,0.0,17.08,31.55,55.88,7.48,0.0
plant-1505,47,20,healthy,0.0,28.15,84.99,39.39,7.85,0.0
plant-1506,13,28,healthy,0.0,37.09,82.76,47.82,5.6,0.0
plant-1507,26,29,healthy,0.0,17.95,35.46,49.09,6.86,0.0
plant-1508,38,11,healthy,0.0,21.75,66.16,24.45,7.61,0.0
plant-1509,36,9,late_blight,0.925,25.36,66.15,49.95,6.1,1.0
plant-1510,42,12,mold,0.775,18.45,88.87,7.49,6.49,1.0
plant-1511,22,23,mold,0.218,27.14,75.14,22.97,7.4,0.269
plant-1512,39,33,late_blight,0.591,30.61,38.63,69.67,5.8,0.709
plant-1513,7,11,healthy,0.0,31.49,68.19,53.94,7.9,0.0
plant-1514,39,49,healthy,0.0,36.23,40.92,17.25,6.07,0.0
plant-1515,35,13,mold,0.771,17.46,89.33,8.47,7.0,1.0
plant-1516,46,10,mold,0.971,34.98,86.11,29.09,7.13,1.0
plant-1517,42,38,healthy,0.0,31.21,87.96,16.38,6.85,0.0
plant-1518,18,5,mold,0.539,15.59,35.92,41.94,7.74,0.539
plant-1519,37,7,healthy,0.0,36.91,34.19,35.24,7.54,0.0
plant-1520,33,20,healthy,0.0,35.37,32.55,45.25,7.57,0.0
plant-1521,3,24,late_blight,0.887,27.21,31.78,54.73,5.59,1.0
plant-1522,31,43,healthy,0.0,27.03,51.3,12.23,7.33,0.0
plant-1523,39,20,early_blight,0.766,17.84,80.23,69.98,6.79,0.766
plant-1524,21,10,healthy,0.0,26.1,83.45,37.81,5.93,0.0
plant-1525,6,25,healthy,0.0,27.69,46.31,45.92,6.72,0.0
plant-1526,0,15,healthy,0.0,30.13,85.73,26.31,5.84,0.0
plant-1527,25,28,late_blight,0.937,19.07,54.05,68.18,6.42,1.0
plant-1528,15,34,early_blight,0.237,35.53,72.6,37.64,6.25,0.237
plant-1529,11,1,healthy,0.0,26.13,74.69,62.39,5.74,0.0
plant-1530,45,31,healthy,0.0,33.85,76.18,33.51,6.63,0.0
plant-1531,13,7,healthy,0.0,21.78,41.81,22.0,7.51,0.0
plant-1532,35,20,early_blight,0.846,24.72,59.36,50.97,5.78,0.846
plant-1533,12,20,healthy,0.0,34.31,61.84,6.44,6.35,0.0
plant-1534,25,47,healthy,0.0,33.64,86.24,27.18,6.06,0.0
plant-1535,1,40,late_blight,0.306,29.33,74.76,8.9,7.64,0.625
plant-1536,9,9,early_blight,0.49,20.72,34.09,21.44,5.75,0.63
plant-1537,0,17,healthy,0.0,28.53,50.17,29.65,7.81,0.0
plant-1538,3,21,mold,0.594,35.7,32.87,22.39,6.63,0.745
plant-1539,15,38,late_blight,0.406,20.81,51.33,28.93,6.17,0.505
plant-1540,6,18,healthy,0.0,15.62,37.41,42.3,5.51,0.0
plant-1541,20,27,early_blight,0.768,33.14,84.02,55.02,5.98,0.768
plant-1542,21,3,healthy,0.0,21.98,86.52,37.73,7.86,0.0
plant-1543,30,46,healthy,0.0,27.61,49.02,10.4,6.0,0.0
plant-1544,25,16,healthy,0.0,37.02,67.23,63.73,7.97,0.0
plant-1545,36,22,healthy,0.0,23.87,72.43,33.95,6.31,0.0
plant-1546,2,46,healthy,0.0,15.98,36.53,37.0,5.8,0.0
plant-1547,21,4,healthy,0.0,33.68,46.37,63.98,7.3,0.0
plant-1548,22,25,healthy,0.0,20.84,37.23,48.74,5.87,0.0
plant-1549,21,1,healthy,0.0,22.81,32.66,61.98,6.51,0.0
plant-1550,17,40,healthy,0.0,31.09,32.69,46.06,7.78,0.0
plant-1551,33,16,healthy,0.0,31.1,75.61,27.72,6.93,0.0
plant-1552,48,49,healthy,0.0,26.72,66.47,12.24,6.39,0.0
plant-1553,32,26,healthy,0.0,35.41,77.37,56.69,5.87,0.0
plant-1554,7,43,healthy,0.0,37.44,33.36,20.82,7.36,0.0
plant-1555,10,45,healthy,0.0,22.0,47.45,8.21,6.14,0.0
plant-1556,21,7,healthy,0.0,17.45,88.8,30.16,6.35,0.0
plant-1557,15,6,healthy,0.0,27.01,69.99,11.34,7.03,0.0
plant-1558,25,15,early_blight,0.208,27.17,64.86,61.41,7.4,0.208
plant-1559,5,44,late_blight,0.29,29.32,51.92,35.77,6.88,0.348
plant-1560,15,9,healthy,0.0,17.35,31.12,40.71,6.65,0.0
plant-1561,48,37,healthy,0.0,23.98,63.48,22.07,6.81,0.0
plant-1562,36,0,healthy,0.0,15.39,79.0,7.62,7.87,0.0
plant-1563,43,11,mold,0.938,24.93,48.2,30.71,7.08,0.938
plant-1564,20,24,healthy,0.0,29.44,64.1,23.99,7.99,0.0
plant-1565,41,27,healthy,0.0,29.31,80.49,42.29,6.54,0.0
plant-1566,14,41,healthy,0.0,27.91,64.19,51.85,7.91,0.0
plant-1567,46,21,healthy,0.0,17.45,94.39,26.64,6.78,0.0
plant-1568,29,31,mold,0.982,18.53,56.29,69.63,6.17,0.982
plant-1569,38,45,healthy,0.0,20.8,59.61,50.42,6.46,0.0
plant-1570,39,35,late_blight,0.785,27.73,84.73,24.75,7.47,1.0
plant-1571,48,7,healthy,0.0,35.69,54.63,16.67,5.52,0.0
plant-1572,0,25,healthy,0.0,17.31,37.91,16.38,6.2,0.0
plant-1573,4,1,mold,0.839,15.54,40.18,39.49,7.95,0.839
plant-1574,40,47,early_blight,0.556,36.09,64.37,18.25,5.69,0.774
plant-1575,17,22,healthy,0.0,18.47,84.64,68.98,6.46,0.0
plant-1576,0,9,healthy,0.0,22.96,56.86,26.86,5.87,0.0
plant-1577,6,7,healthy,0.0,22.6,89.21,68.17,5.55,0.0
plant-1578,16,22,healthy,0.0,26.11,87.15,49.79,7.62,0.0
plant-1579,11,7,healthy,0.0,24.05,93.84,6.05,5.54,0.0
plant-1580,7,6,healthy,0.0,33.95,50.62,52.32,7.97,0.0
plant-1581,30,38,healthy,0.0,24.12,47.2,68.09,7.33,0.0
plant-1582,10,49,healthy,0.0,16.66,88.82,19.16,5.57,0.0
plant-1583,42,4,healthy,0.0,33.6,79.07,10.46,6.81,0.0
plant-1584,2,1,early_blight,0.485,28.36,65.43,29.54,7.49,0.492
plant-1585,26,23,healthy,0.0,24.59,94.17,54.99,5.58,0.0
plant-1586,3,1,early_blight,0.912,31.52,43.32,52.93,6.48,0.912
plant-1587,15,38,healthy,0.0,18.4,64.02,28.51,6.24,0.0
plant-1588,19,6,healthy,0.0,26.88,73.61,21.62,6.6,0.0
plant-1589,31,10,healthy,0.0,35.27,55.65,28.0,6.06,0.0
plant-1590,27,25,early_blight,0.982,16.17,77.1,25.96,7.34,1.0
plant-1591,14,18,healthy,0.0,28.05,47.97,48.46,7.44,0.0
plant-1592,17,26,healthy,0.0,29.3,85.52,5.44,6.58,0.0
plant-1593,30,41,healthy,0.0,32.22,78.76,13.97,7.26,0.0
plant-1594,46,34,healthy,0.0,30.13,40.03,43.43,7.45,0.0
plant-1595,3,42,healthy,0.0,25.3,37.23,13.16,6.31,0.0
plant-1596,10,35,healthy,0.0,30.04,40.44,44.26,6.65,0.0
plant-1597,25,41,healthy,0.0,17.74,30.62,40.39,7.15,0.0
plant-1598,5,31,early_blight,0.523,21.8,93.2,19.04,7.62,0.714
plant-1599,35,30,early_blight,0.732,26.16,42.06,57.54,5.6,0.732
plant-1600,18,21,early_blight,0.998,34.73,66.62,11.6,6.67,1.0
plant-1601,44,13,early_blight,0.704,24.65,31.82,19.96,6.99,0.94
plant-1602,39,11,healthy,0.0,19.61,94.87,35.47,7.71,0.0
plant-1603,38,40,healthy,0.0,30.37,31.81,5.8,6.63,0.0
plant-1604,19,14,healthy,0.0,16.58,70.95,5.23,7.43,0.0
plant-1605,27,31,healthy,0.0,19.33,72.74,61.23,7.37,0.0
plant-1606,27,41,healthy,0.0,31.82,66.96,38.05,5.88,0.0
plant-1607,48,31,nutrient_deficiency,0.591,24.79,73.97,54.23,5.76,0.532
plant-1608,33,26,early_blight,0.613,20.75,32.24,6.54,7.66,1.0
plant-1609,3,8,healthy,0.0,19.91,80.06,29.74,7.03,0.0
plant-1610,17,38,late_blight,0.884,34.2,80.67,22.0,7.71,1.0
plant-1611,49,14,mold,0.48,26.86,76.49,12.06,7.64,0.767
plant-1612,25,7,early_blight,0.933,23.32,31.64,9.4,6.14,1.0
plant-1613,1,41,late_blight,0.266,30.96,58.43,69.18,6.8,0.319
plant-1614,44,12,healthy,0.0,17.11,81.14,17.52,5.68,0.0
plant-1615,5,11,early_blight,0.414,32.49,89.48,59.35,6.09,0.414
plant-1616,33,37,late_blight,0.723,20.46,88.44,69.9,7.66,0.868
plant-1617,16,0,healthy,0.0,19.38,55.19,67.44,6.14,0.0
plant-1618,12,39,healthy,0.0,17.62,39.98,5.17,7.49,0.0
plant-1619,12,42,healthy,0.0,32.18,63.82,56.93,6.65,0.0
plant-1620,21,14,healthy,0.0,30.62,86.07,34.3,6.15,0.0
plant-1621,31,28,healthy,0.0,15.67,54.14,20.15,6.87,0.0
plant-1622,46,0,healthy,0.0,16.1,38.34,40.43,7.45,0.0
plant-1623,30,37,healthy,0.0,22.68,49.98,26.94,5.97,0.0
plant-1624,33,41,healthy,0.0,25.01,58.43,32.26,5.71,0.0
plant-1625,46,22,mold,0.514,22.99,35.41,43.21,7.87,0.514
plant-1626,22,34,healthy,0.0,36.48,90.97,40.79,6.48,0.0
plant-1627,47,39,healthy,0.0,31.92,40.48,69.26,6.21,0.0
plant-1628,19,22,healthy,0.0,34.45,53.35,31.65,7.78,0.0
plant-1629,14,36,healthy,0.0,35.63,75.11,43.87,6.89,0.0
plant-1630,36,19,healthy,0.0,29.02,88.42,56.69,7.91,0.0
plant-1631,28,31,late_blight,0.813,30.96,49.47,14.8,6.53,1.0
plant-1632,23,45,mold,0.988,15.89,68.08,18.52,5.87,1.0
plant-1633,28,49,healthy,0.0,27.32,32.01,32.87,6.77,0.0
plant-1634,36,47,early_blight,0.347,18.52,85.02,12.74,5.91,0.547
plant-1635,13,3,healthy,0.0,22.41,64.98,7.47,6.24,0.0
plant-1636,37,3,healthy,0.0,17.2,44.49,25.14,7.37,0.0
plant-1637,9,43,healthy,0.0,30.22,82.64,7.51,6.73,0.0
plant-1638,40,21,healthy,0.0,26.38,58.91,57.13,7.46,0.0
plant-1639,24,38,healthy,0.0,20.92,78.29,43.3,7.94,0.0
plant-1640,25,12,healthy,0.0,34.92,89.58,28.09,7.08,0.0
plant-1641,46,8,healthy,0.0,30.14,49.68,63.71,7.9,0.0
plant-1642,1,7,nutrient_deficiency,0.561,18.35,81.7,69.55,7.49,0.505
plant-1643,31,13,healthy,0.0,23.32,73.31,69.23,6.38,0.0
plant-1644,9,0,healthy,0.0,20.36,78.68,67.28,6.22,0.0
plant-1645,29,2,healthy,0.0,33.03,74.33,40.15,6.99,0.0
plant-1646,9,28,healthy,0.0,18.54,40.08,21.86,5.51,0.0
plant-1647,41,29,healthy,0.0,22.65,30.7,17.43,7.45,0.0
plant-1648,4,7,healthy,0.0,19.6,93.16,37.78,5.65,0.0
plant-1649,17,27,early_blight,0.833,17.51,82.87,56.58,7.71,0.833
plant-1650,41,0,healthy,0.0,22.53,81.82,42.73,6.17,0.0
plant-1651,42,41,healthy,0.0,27.56,81.09,17.36,7.28,0.0
plant-1652,41,4,healthy,0.0,23.4,91.45,39.14,5.51,0.0
plant-1653,30,7,healthy,0.0,15.29,67.17,19.58,7.4,0.0
plant-1654,0,8,healthy,0.0,37.12,77.95,38.66,7.11,0.0
plant-1655,19,37,early_blight,0.341,29.48,58.48,56.74,6.37,0.341
plant-1656,14,46,healthy,0.0,25.73,70.01,65.62,6.57,0.0
plant-1657,35,40,healthy,0.0,31.75,32.23,39.19,5.65,0.0
plant-1658,33,43,early_blight,0.98,15.34,46.1,6.06,7.08,1.0
plant-1659,16,33,healthy,0.0,15.6,56.16,27.53,6.93,0.0
plant-1660,27,35,mold,0.747,19.78,91.0,12.01,5.9,1.0
plant-1661,8,8,early_blight,0.952,23.48,66.23,60.28,6.13,0.952
plant-1662,46,10,late_blight,0.52,24.93,46.33,21.62,7.11,0.798
plant-1663,8,11,healthy,0.0,32.27,33.02,49.69,5.69,0.0
plant-1664,25,38,healthy,0.0,27.11,51.11,35.55,5.62,0.0
plant-1665,32,25,healthy,0.0,34.79,32.14,41.89,6.51,0.0
plant-1666,39,37,healthy,0.0,29.46,86.08,49.14,7.67,0.0
plant-1667,2,1,healthy,0.0,19.15,72.08,9.63,7.53,0.0
plant-1668,16,0,mold,0.835,15.2,57.42,8.35,7.08,1.0
plant-1669,22,39,healthy,0.0,35.31,81.75,7.24,6.02,0.0
plant-1670,42,41,healthy,0.0,33.67,68.48,32.6,6.33,0.0
plant-1671,42,34,nutrient_deficiency,0.738,28.66,49.6,55.71,7.02,0.664
plant-1672,7,16,early_blight,0.317,28.84,79.17,12.74,5.58,0.499
plant-1673,25,32,healthy,0.0,30.86,67.31,26.51,7.62,0.0
plant-1674,22,34,healthy,0.0,36.59,78.59,55.93,7.07,0.0
plant-1675,13,8,healthy,0.0,16.55,83.84,51.4,5.89,0.0
plant-1676,24,30,early_blight,0.562,35.95,35.38,54.43,7.56,0.562
plant-1677,24,37,early_blight,0.537,23.29,73.52,56.6,7.6,0.537
plant-1678,40,18,healthy,0.0,16.04,32.39,67.28,6.74,0.0
plant-1679,10,36,healthy,0.0,25.11,85.98,66.55,6.85,0.0
plant-1680,6,11,healthy,0.0,28.17,54.77,37.84,6.11,0.0
plant-1681,32,41,healthy,0.0,37.76,68.47,59.36,5.58,0.0
plant-1682,35,21,healthy,0.0,23.58,63.77,33.7,6.2,0.0
plant-1683,19,6,healthy,0.0,26.21,53.81,61.07,5.98,0.0
plant-1684,32,10,mold,0.229,18.62,51.26,13.48,7.3,0.355
plant-1685,8,32,healthy,0.0,35.84,37.32,10.64,7.19,0.0
plant-1686,18,20,healthy,0.0,22.52,47.91,21.34,6.56,0.0
plant-1687,42,30,late_blight,0.911,20.04,90.03,62.1,7.96,1.0
plant-1688,46,42,healthy,0.0,16.96,38.89,44.43,5.72,0.0
plant-1689,34,48,healthy,0.0,21.92,30.91,66.27,6.91,0.0
plant-1690,12,27,mold,0.864,28.17,39.22,44.35,7.97,0.864
plant-1691,0,34,early_blight,0.445,21.05,48.95,43.47,6.21,0.445
plant-1692,24,20,mold,0.452,36.81,39.86,8.72,7.03,0.773
plant-1693,14,24,healthy,0.0,35.48,76.36,58.72,6.57,0.0
plant-1694,9,24,healthy,0.0,25.0,77.53,60.52,6.55,0.0
plant-1695,44,48,mold,0.377,36.18,57.42,69.24,5.59,0.377
plant-1696,29,21,healthy,0.0,17.8,80.16,69.58,6.47,0.0
plant-1697,35,38,mold,0.617,32.53,42.65,56.33,7.57,0.617
plant-1698,20,24,healthy,0.0,28.39,74.55,56.66,7.24,0.0
plant-1699,4,15,healthy,0.0,17.5,57.73,38.26,7.84,0.0
plant-1700,9,29,healthy,0.0,23.6,53.22,69.0,7.28,0.0
plant-1701,23,40,early_blight,0.927,33.25,69.56,69.06,7.56,0.927
plant-1702,18,25,healthy,0.0,24.6,81.41,12.84,6.71,0.0
plant-1703,44,2,healthy,0.0,26.3,85.29,22.05,7.5,0.0
plant-1704,48,36,mold,0.639,18.41,48.75,49.55,6.07,0.639
plant-1705,43,44,mold,0.911,31.53,47.12,31.02,6.2,0.911
plant-1706,34,32,late_blight,0.564,17.79,42.85,30.52,7.44,0.677
plant-1707,22,37,healthy,0.0,34.38,40.88,14.08,6.03,0.0
plant-1708,49,7,nutrient_deficiency,0.735,31.05,47.22,62.73,6.57,0.661
plant-1709,10,14,healthy,0.0,34.45,41.5,26.15,7.95,0.0
plant-1710,11,26,healthy,0.0,17.15,71.48,32.88,7.24,0.0
plant-1711,49,38,early_blight,0.405,26.86,33.22,22.77,7.86,0.503
plant-1712,11,38,healthy,0.0,17.58,67.63,19.74,7.81,0.0
plant-1713,22,7,healthy,0.0,29.65,31.67,27.12,6.38,0.0
plant-1714,12,4,healthy,0.0,25.34,58.36,54.73,7.7,0.0
plant-1715,18,22,healthy,0.0,32.06,30.48,16.41,5.62,0.0
plant-1716,42,33,healthy,0.0,35.93,49.07,27.86,6.56,0.0
plant-1717,1,37,healthy,0.0,22.43,65.99,33.44,7.93,0.0
plant-1718,34,39,healthy,0.0,26.83,75.18,21.85,6.16,0.0
plant-1719,25,24,healthy,0.0,17.2,69.58,60.42,7.83,0.0
plant-1720,41,27,healthy,0.0,15.48,65.83,20.54,7.78,0.0
plant-1721,16,5,early_blight,0.249,31.49,87.19,24.47,6.43,0.295
plant-1722,9,41,late_blight,0.475,24.01,73.63,10.57,7.65,0.939
plant-1723,9,45,mold,0.719,30.54,89.8,51.0,5.91,0.719
plant-1724,35,45,healthy,0.0,26.11,62.73,13.93,7.4,0.0
plant-1725,23,47,nutrient_deficiency,0.814,21.3,54.03,50.18,7.59,0.733
plant-1726,28,20,healthy,0.0,27.85,38.87,63.45,7.42,0.0
plant-1727,35,5,healthy,0.0,21.03,55.65,9.06,6.21,0.0
plant-1728,48,13,healthy,0.0,22.58,58.14,54.46,5.96,0.0
plant-1729,33,5,healthy,0.0,26.38,44.6,57.18,7.89,0.0
plant-1730,27,11,healthy,0.0,19.0,51.03,65.96,5.52,0.0
plant-1731,47,34,healthy,0.0,17.38,30.87,13.65,6.18,0.0
plant-1732,21,11,healthy,0.0,37.2,32.1,32.46,5.59,0.0
plant-1733,38,42,healthy,0.0,34.79,90.02,20.26,6.07,0.0
plant-1734,4,18,healthy,0.0,35.35,51.38,28.32,6.88,0.0
plant-1735,46,13,healthy,0.0,16.44,85.14,46.92,6.92,0.0
plant-1736,20,25,mold,0.981,36.25,92.39,25.41,7.52,1.0
plant-1737,23,23,early_blight,0.829,18.86,34.77,66.47,7.3,0.829
plant-1738,35,2,healthy,0.0,33.23,90.2,25.94,6.17,0.0
plant-1739,3,38,early_blight,0.879,18.18,94.01,17.22,7.74,1.0
plant-1740,46,40,early_blight,0.539,36.31,30.36,17.31,6.39,0.767
plant-1741,38,20,healthy,0.0,28.07,78.38,9.03,6.2,0.0
plant-1742,19,39,healthy,0.0,24.17,38.75,28.61,5.95,0.0
plant-1743,29,12,healthy,0.0,25.43,34.64,56.03,7.08,0.0
plant-1744,6,34,healthy,0.0,33.44,47.9,47.9,5.92,0.0
plant-1745,7,31,early_blight,0.571,26.94,48.34,61.36,8.0,0.571
plant-1746,13,14,late_blight,0.368,29.26,92.29,49.88,5.71,0.442
plant-1747,21,24,healthy,0.0,30.31,86.58,62.67,7.37,0.0
plant-1748,16,4,healthy,0.0,25.47,59.04,48.97,7.37,0.0
plant-1749,18,8,late_blight,0.798,35.89,62.91,28.18,6.77,1.0
plant-1750,46,22,early_blight,0.381,18.36,46.15,67.56,7.49,0.381
plant-1751,1,33,healthy,0.0,37.19,54.66,26.44,5.88,0.0
plant-1752,25,29,healthy,0.0,32.61,40.94,66.77,6.82,0.0
plant-1753,46,41,healthy,0.0,36.74,39.45,12.35,7.76,0.0
plant-1754,4,36,healthy,0.0,19.44,32.16,51.73,7.5,0.0
plant-1755,33,14,healthy,0.0,22.74,77.83,55.36,7.17,0.0
plant-1756,18,19,healthy,0.0,31.73,54.14,20.48,7.84,0.0
plant-1757,49,22,healthy,0.0,37.62,75.45,13.9,5.95,0.0
plant-1758,3,27,healthy,0.0,33.06,87.31,61.26,7.52,0.0
plant-1759,10,44,healthy,0.0,18.51,92.29,25.25,6.18,0.0
plant-1760,25,46,healthy,0.0,21.64,49.86,54.19,5.66,0.0
plant-1761,17,38,healthy,0.0,19.14,80.23,58.5,6.99,0.0
plant-1762,36,36,early_blight,0.268,18.81,30.5,26.02,5.54,0.304
plant-1763,32,33,healthy,0.0,27.51,66.74,26.38,6.43,0.0
plant-1764,31,43,healthy,0.0,26.83,44.71,53.03,7.76,0.0
plant-1765,44,49,healthy,0.0,16.84,73.63,39.54,7.1,0.0
plant-1766,21,18,mold,0.988,36.5,83.53,12.58,6.97,1.0
plant-1767,49,42,healthy,0.0,21.64,61.34,49.02,7.1,0.0
plant-1768,47,45,nutrient_deficiency,0.813,36.69,62.56,12.35,7.32,1.0
plant-1769,31,1,healthy,0.0,30.52,57.4,61.61,7.5,0.0
plant-1770,44,21,healthy,0.0,28.53,88.9,48.49,7.2,0.0
plant-1771,46,27,healthy,0.0,30.35,77.23,55.18,6.23,0.0
plant-1772,29,15,early_blight,0.289,35.05,43.71,44.05,7.56,0.289
plant-1773,31,3,healthy,0.0,29.46,74.92,24.64,5.58,0.0
plant-1774,37,14,healthy,0.0,24.73,56.96,12.76,5.72,0.0
plant-1775,13,45,early_blight,0.318,25.28,42.64,48.17,5.57,0.318
plant-1776,34,19,healthy,0.0,17.65,94.69,26.45,6.16,0.0
plant-1777,43,3,healthy,0.0,23.0,73.15,50.64,6.06,0.0
plant-1778,17,29,healthy,0.0,33.86,46.53,23.45,6.63,0.0
plant-1779,9,0,healthy,0.0,32.28,50.04,33.85,6.13,0.0
plant-1780,6,40,early_blight,0.242,20.05,60.02,16.91,7.54,0.348
plant-1781,22,41,healthy,0.0,21.67,94.54,20.93,7.59,0.0
plant-1782,7,15,healthy,0.0,15.33,50.83,33.55,6.44,0.0
plant-1783,20,27,healthy,0.0,26.95,69.41,40.56,6.05,0.0
plant-1784,43,21,healthy,0.0,33.34,94.62,68.51,6.41,0.0
plant-1785,41,21,healthy,0.0,32.12,63.17,43.48,5.75,0.0
plant-1786,1,29,nutrient_deficiency,0.38,33.49,77.73,66.43,7.38,0.342
plant-1787,12,1,healthy,0.0,33.6,87.11,17.14,7.44,0.0
plant-1788,33,44,healthy,0.0,24.96,76.66,69.3,6.48,0.0
plant-1789,34,26,nutrient_deficiency,0.272,24.22,94.79,31.27,7.98,0.245
plant-1790,36,16,late_blight,0.99,34.99,91.71,42.79,7.28,1.0
plant-1791,10,7,healthy,0.0,20.47,41.33,6.11,5.6,0.0
plant-1792,10,45,healthy,0.0,25.32,40.36,51.52,7.52,0.0
plant-1793,30,33,healthy,0.0,26.99,35.3,64.91,6.56,0.0
plant-1794,3,28,healthy,0.0,37.89,88.75,17.0,7.65,0.0
plant-1795,43,20,early_blight,0.559,35.23,78.45,30.18,6.41,0.559
plant-1796,29,12,early_blight,0.339,24.92,31.37,68.05,7.14,0.339
plant-1797,25,12,mold,0.8,27.65,71.78,5.09,6.88,1.0
plant-1798,3,23,mold,0.611,19.02,68.63,27.94,7.94,0.653
plant-1799,7,31,healthy,0.0,15.53,69.24,21.37,7.31,0.0
plant-1800,46,41,healthy,0.0,29.44,55.14,52.42,5.82,0.0
plant-1801,37,27,healthy,0.0,35.4,41.88,55.14,5.96,0.0
plant-1802,22,12,healthy,0.0,18.98,56.85,17.77,7.8,0.0
plant-1803,46,14,healthy,0.0,37.92,61.63,54.4,6.47,0.0
plant-1804,19,9,healthy,0.0,17.61,51.45,7.0,6.37,0.0
plant-1805,36,37,healthy,0.0,16.15,63.05,17.42,7.91,0.0
plant-1806,30,35,healthy,0.0,29.71,73.61,54.01,7.08,0.0
plant-1807,43,17,healthy,0.0,17.27,77.4,6.33,6.9,0.0
plant-1808,14,23,healthy,0.0,20.4,41.12,54.42,6.62,0.0
plant-1809,8,5,nutrient_deficiency,0.585,32.71,64.93,52.69,5.63,0.526
plant-1810,18,27,healthy,0.0,28.16,31.86,62.36,6.84,0.0
plant-1811,36,33,healthy,0.0,27.3,78.4,43.6,7.02,0.0
